DriverId,CircuitId,FirstLapChangeList,FirstLapChangeMin,FirstLapChangeMax,FirstLapChangeFirstQuartile,FirstLapChangeMedian,FirstLapChangeThirdQuartile,FirstLapChangeMean,FirstLapChangeSd
119,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,10,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,1,"4,-9,",-9,4,-9,4,-9,-3,6.4807406984078604
153,2,"4,-9,3,2,",2,3,2,3,2,2,0.0
153,3,"4,-9,3,2,3,",3,3,3,3,3,3,0.0
153,4,"4,-9,3,2,3,6,1,",1,6,1,6,1,3,2.4494897427831779
153,6,"4,-9,3,2,3,6,1,1,1,",1,1,1,1,1,1,0.0
153,7,"4,-9,3,2,3,6,1,1,1,6,0,",0,6,0,6,0,3,3.0
153,9,"4,-9,3,2,3,6,1,1,1,6,0,2,2,",2,2,2,2,2,2,0.0
153,10,"4,-9,3,2,3,6,1,1,1,6,0,2,2,-9,",-9,-9,-9,-9,-9,-9,0.0
153,11,"4,-9,3,2,3,6,1,1,1,6,0,2,2,-9,1,-1,1,",-1,1,-1,1,-1,0,1.0
153,13,"4,-9,3,2,3,6,1,1,1,6,0,2,2,-9,1,-1,1,1,",1,1,1,1,1,1,0.0
153,14,"4,-9,3,2,3,6,1,1,1,6,0,2,2,-9,1,-1,1,1,2,7,",2,7,2,7,2,4,2.4494897427831779
153,17,"4,-9,3,2,3,6,1,1,1,6,0,2,2,-9,1,-1,1,1,2,7,-6,-3,",-6,-3,-6,-3,-6,-5,1.4142135623730951
153,18,"4,-9,3,2,3,6,1,1,1,6,0,2,2,-9,1,-1,1,1,2,7,-6,-3,2,0,-4,",-4,2,-4,0,-4,-1,2.4494897427831779
153,20,"4,-9,3,2,3,6,1,1,1,6,0,2,2,-9,1,-1,1,1,2,7,-6,-3,2,0,-4,2,",2,2,2,2,2,2,0.0
153,22,"4,-9,3,2,3,6,1,1,1,6,0,2,2,-9,1,-1,1,1,2,7,-6,-3,2,0,-4,2,-2,4,-3,",-3,4,-3,-2,-3,-1,3.1622776601683795
154,1,"-3,-3,5,1,-1,",-3,5,-3,-1,1,-1,3.0
154,2,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,",-15,3,-3,0,0,-3,5.8309518948453007
154,3,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,",-3,3,0,3,3,1,2.2360679774997898
154,4,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,-2,-3,0,2,4,4,",-3,4,-2,2,2,0,2.8284271247461903
154,6,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,-2,-3,0,2,4,4,-1,-5,2,1,0,",-5,2,-1,0,1,-1,2.4494897427831779
154,7,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,-2,-3,0,2,4,4,-1,-5,2,1,0,-1,2,-1,0,-1,-3,",-3,2,-1,-1,-1,-1,1.4142135623730951
154,9,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,-2,-3,0,2,4,4,-1,-5,2,1,0,-1,2,-1,0,-1,-3,-3,-1,-6,0,-1,",-6,0,-3,-1,-1,-3,2.2360679774997898
154,10,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,-2,-3,0,2,4,4,-1,-5,2,1,0,-1,2,-1,0,-1,-3,-3,-1,-6,0,-1,-5,2,0,",-5,2,-5,0,-5,-1,2.8284271247461903
154,11,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,-2,-3,0,2,4,4,-1,-5,2,1,0,-1,2,-1,0,-1,-3,-3,-1,-6,0,-1,-5,2,0,0,0,0,-6,0,-2,",-6,0,-2,0,0,-2,2.2360679774997898
154,13,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,-2,-3,0,2,4,4,-1,-5,2,1,0,-1,2,-1,0,-1,-3,-3,-1,-6,0,-1,-5,2,0,0,0,0,-6,0,-2,-2,-6,1,6,-1,",-6,6,-2,-1,1,-1,3.872983346207417
154,14,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,-2,-3,0,2,4,4,-1,-5,2,1,0,-1,2,-1,0,-1,-3,-3,-1,-6,0,-1,-5,2,0,0,0,0,-6,0,-2,-2,-6,1,6,-1,-4,0,-4,1,4,2,",-4,4,-4,1,1,-1,3.0
154,17,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,-2,-3,0,2,4,4,-1,-5,2,1,0,-1,2,-1,0,-1,-3,-3,-1,-6,0,-1,-5,2,0,0,0,0,-6,0,-2,-2,-6,1,6,-1,-4,0,-4,1,4,2,-1,0,2,1,-5,4,",-5,4,-1,1,1,0,2.6457513110645907
154,18,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,-2,-3,0,2,4,4,-1,-5,2,1,0,-1,2,-1,0,-1,-3,-3,-1,-6,0,-1,-5,2,0,0,0,0,-6,0,-2,-2,-6,1,6,-1,-4,0,-4,1,4,2,-1,0,2,1,-5,4,5,2,-2,0,3,-4,",-4,5,-2,2,2,0,3.0
154,20,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,-2,-3,0,2,4,4,-1,-5,2,1,0,-1,2,-1,0,-1,-3,-3,-1,-6,0,-1,-5,2,0,0,0,0,-6,0,-2,-2,-6,1,6,-1,-4,0,-4,1,4,2,-1,0,2,1,-5,4,5,2,-2,0,3,-4,0,",0,0,0,0,0,0,0.0
154,22,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,-2,-3,0,2,4,4,-1,-5,2,1,0,-1,2,-1,0,-1,-3,-3,-1,-6,0,-1,-5,2,0,0,0,0,-6,0,-2,-2,-6,1,6,-1,-4,0,-4,1,4,2,-1,0,2,1,-5,4,5,2,-2,0,3,-4,0,0,-8,3,0,2,-2,0,",-8,3,-2,0,0,-1,3.3166247903553998
154,32,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,-2,-3,0,2,4,4,-1,-5,2,1,0,-1,2,-1,0,-1,-3,-3,-1,-6,0,-1,-5,2,0,0,0,0,-6,0,-2,-2,-6,1,6,-1,-4,0,-4,1,4,2,-1,0,2,1,-5,4,5,2,-2,0,3,-4,0,0,-8,3,0,2,-2,0,0,2,0,",0,2,0,0,0,0,1.0
154,70,"-3,-3,5,1,-1,-15,-2,1,0,3,-3,3,0,-3,3,3,0,-2,-3,0,2,4,4,-1,-5,2,1,0,-1,2,-1,0,-1,-3,-3,-1,-6,0,-1,-5,2,0,0,0,0,-6,0,-2,-2,-6,1,6,-1,-4,0,-4,1,4,2,-1,0,2,1,-5,4,5,2,-2,0,3,-4,0,0,-8,3,0,2,-2,0,0,2,0,0,-1,0,2,",-1,2,0,0,2,0,1.0
155,1,"1,2,",1,2,1,2,1,1,0.0
155,2,"1,2,-1,0,8,4,",-1,8,0,4,8,2,3.6055512754639891
155,3,"1,2,-1,0,8,4,4,-1,0,",-1,4,-1,0,-1,1,2.0
155,4,"1,2,-1,0,8,4,4,-1,0,-6,-10,0,2,",-10,2,-6,0,2,-4,4.7958315233127191
155,6,"1,2,-1,0,8,4,4,-1,0,-6,-10,0,2,1,-1,-10,5,",-10,5,-1,1,5,-2,5.4772255750516612
155,7,"1,2,-1,0,8,4,4,-1,0,-6,-10,0,2,1,-1,-10,5,-3,0,-1,3,",-3,3,-1,0,3,-1,2.2360679774997898
155,9,"1,2,-1,0,8,4,4,-1,0,-6,-10,0,2,1,-1,-10,5,-3,0,-1,3,3,0,3,3,",0,3,3,3,3,2,1.0
155,10,"1,2,-1,0,8,4,4,-1,0,-6,-10,0,2,1,-1,-10,5,-3,0,-1,3,3,0,3,3,2,0,1,",0,2,0,1,0,1,0.0
155,11,"1,2,-1,0,8,4,4,-1,0,-6,-10,0,2,1,-1,-10,5,-3,0,-1,3,3,0,3,3,2,0,1,7,3,-4,1,",-4,7,1,3,7,1,4.0
155,13,"1,2,-1,0,8,4,4,-1,0,-6,-10,0,2,1,-1,-10,5,-3,0,-1,3,3,0,3,3,2,0,1,7,3,-4,1,5,3,-17,",-17,5,-17,3,-17,-3,9.8994949366116654
155,14,"1,2,-1,0,8,4,4,-1,0,-6,-10,0,2,1,-1,-10,5,-3,0,-1,3,3,0,3,3,2,0,1,7,3,-4,1,5,3,-17,-1,0,1,",-1,1,-1,0,-1,0,0.0
155,17,"1,2,-1,0,8,4,4,-1,0,-6,-10,0,2,1,-1,-10,5,-3,0,-1,3,3,0,3,3,2,0,1,7,3,-4,1,5,3,-17,-1,0,1,2,-4,1,",-4,2,-4,1,-4,-1,2.6457513110645907
155,18,"1,2,-1,0,8,4,4,-1,0,-6,-10,0,2,1,-1,-10,5,-3,0,-1,3,3,0,3,3,2,0,1,7,3,-4,1,5,3,-17,-1,0,1,2,-4,1,4,-1,2,4,",-1,4,2,4,4,2,2.0
155,20,"1,2,-1,0,8,4,4,-1,0,-6,-10,0,2,1,-1,-10,5,-3,0,-1,3,3,0,3,3,2,0,1,7,3,-4,1,5,3,-17,-1,0,1,2,-4,1,4,-1,2,4,5,",5,5,5,5,5,5,0.0
155,22,"1,2,-1,0,8,4,4,-1,0,-6,-10,0,2,1,-1,-10,5,-3,0,-1,3,3,0,3,3,2,0,1,7,3,-4,1,5,3,-17,-1,0,1,2,-4,1,4,-1,2,4,5,0,-5,1,1,",-5,1,0,1,1,-1,2.4494897427831779
155,70,"1,2,-1,0,8,4,4,-1,0,-6,-10,0,2,1,-1,-10,5,-3,0,-1,3,3,0,3,3,2,0,1,7,3,-4,1,5,3,-17,-1,0,1,2,-4,1,4,-1,2,4,5,0,-5,1,1,0,",0,0,0,0,0,0,0.0
807,1,"2,3,2,-1,",-1,3,2,2,3,1,1.4142135623730951
807,2,"2,3,2,-1,-2,3,2,1,6,1,-4,",-4,6,-2,1,1,1,3.0
807,3,"2,3,2,-1,-2,3,2,1,6,1,-4,0,-6,2,3,0,-8,-1,",-8,3,-6,0,0,-2,3.7416573867739413
807,4,"2,3,2,-1,-2,3,2,1,6,1,-4,0,-6,2,3,0,-8,-1,0,-1,2,1,-1,-1,6,",-1,6,-1,0,0,0,2.4494897427831779
807,6,"2,3,2,-1,-2,3,2,1,6,1,-4,0,-6,2,3,0,-8,-1,0,-1,2,1,-1,-1,6,1,0,1,-8,0,0,",-8,1,0,0,0,-1,3.1622776601683795
807,7,"2,3,2,-1,-2,3,2,1,6,1,-4,0,-6,2,3,0,-8,-1,0,-1,2,1,-1,-1,6,1,0,1,-8,0,0,3,-1,-2,-1,1,0,1,",-2,3,-1,0,0,0,1.4142135623730951
807,9,"2,3,2,-1,-2,3,2,1,6,1,-4,0,-6,2,3,0,-8,-1,0,-1,2,1,-1,-1,6,1,0,1,-8,0,0,3,-1,-2,-1,1,0,1,0,3,2,-2,4,0,0,",-2,4,0,0,0,1,1.7320508075688772
807,10,"2,3,2,-1,-2,3,2,1,6,1,-4,0,-6,2,3,0,-8,-1,0,-1,2,1,-1,-1,6,1,0,1,-8,0,0,3,-1,-2,-1,1,0,1,0,3,2,-2,4,0,0,-3,0,4,0,",-3,4,0,0,4,0,2.4494897427831779
807,11,"2,3,2,-1,-2,3,2,1,6,1,-4,0,-6,2,3,0,-8,-1,0,-1,2,1,-1,-1,6,1,0,1,-8,0,0,3,-1,-2,-1,1,0,1,0,3,2,-2,4,0,0,-3,0,4,0,0,0,-3,2,5,-1,0,",-3,5,-1,0,0,0,2.2360679774997898
807,13,"2,3,2,-1,-2,3,2,1,6,1,-4,0,-6,2,3,0,-8,-1,0,-1,2,1,-1,-1,6,1,0,1,-8,0,0,3,-1,-2,-1,1,0,1,0,3,2,-2,4,0,0,-3,0,4,0,0,0,-3,2,5,-1,0,2,8,3,4,5,0,",0,8,2,4,4,3,2.4494897427831779
807,14,"2,3,2,-1,-2,3,2,1,6,1,-4,0,-6,2,3,0,-8,-1,0,-1,2,1,-1,-1,6,1,0,1,-8,0,0,3,-1,-2,-1,1,0,1,0,3,2,-2,4,0,0,-3,0,4,0,0,0,-3,2,5,-1,0,2,8,3,4,5,0,2,6,-2,4,1,-1,2,",-2,6,-1,2,2,1,2.6457513110645907
807,17,"2,3,2,-1,-2,3,2,1,6,1,-4,0,-6,2,3,0,-8,-1,0,-1,2,1,-1,-1,6,1,0,1,-8,0,0,3,-1,-2,-1,1,0,1,0,3,2,-2,4,0,0,-3,0,4,0,0,0,-3,2,5,-1,0,2,8,3,4,5,0,2,6,-2,4,1,-1,2,-1,-1,0,1,4,8,-4,",-4,8,-1,0,0,1,3.6055512754639891
